distance_to_merchant,hour_of_day,is_weekend,budget_utilization,merchant_regret_rate,dwell_time,purchase_occurred
396,5,1,0.44991216684653035,0.5564849759177986,520,0
442,9,1,0.2936462269473388,0.4199525362400589,295,0
301,3,0,0.14787199073656576,0.8201203834230223,336,0
100,1,0,0.4895894974737186,0.955780681268268,410,0
309,8,1,0.20849470976599083,0.7945922130393828,125,0
215,7,0,0.3724431302296768,0.9806371228204537,437,0
349,0,0,0.36830660821908034,0.14981474636891778,9,0
392,18,0,0.5090814802792205,0.22402851477482177,547,0
357,8,1,0.09963819483107794,0.6423238384879876,478,0
405,20,0,0.46386639728826107,0.9237859651949648,99,0
63,22,1,0.6771090160014185,0.646651948716295,234,0
329,16,0,0.9262408547589821,0.08244980460259732,57,0
452,6,1,0.6675007467551846,0.27073789437716356,127,0
303,4,0,0.39925012721423825,0.6600819403651189,501,0
372,19,1,0.7536442241463054,0.5086170040490854,533,0
487,13,0,0.546017019451438,0.5309440517368849,8,0
270,10,0,0.24639211692698082,0.9773228686431906,465,0
371,3,0,0.5571130505004386,0.26716023443479553,533,0
303,20,0,0.2309798353453607,0.41535428650288364,381,0
234,23,1,0.528046998863119,0.8270111812219416,243,0
94,2,1,0.05113608990101837,0.33485089329129736,422,0
247,20,0,0.2821754740856296,0.6830133022033089,116,0
406,1,1,0.36374417538310866,0.5986941482036586,82,0
247,13,0,0.7829813311247382,0.5951057364940339,501,0
386,0,0,0.9224829630516844,0.5230748101332188,505,0
371,19,0,0.17947189238381733,0.744129190910441,325,0
236,23,0,0.5495487071417656,0.7931475866957574,274,1
207,0,0,0.3673778011585357,0.49432665188922575,334,0
184,23,0,0.7018582690562744,0.24139079873060254,384,0
243,4,0,0.7169066848678471,0.3433003534283571,236,0
456,15,0,0.9058697283868817,0.3598596947518826,120,0
494,2,0,0.9575064249183363,0.9193041312440162,309,1
256,13,1,0.9997402680879466,0.7474839504547841,90,1
457,22,1,0.28526645805480866,0.7266218062627279,389,0
129,20,1,0.15947445587894027,0.3646204905163447,42,0
223,16,0,0.6187293007958692,0.5102844372576927,335,0
51,23,0,0.9775202528604391,0.8171368170281317,391,1
272,17,0,0.27248087168047597,0.16339040963917717,180,0
327,18,1,0.43912939783450144,0.9055075948403969,273,0
210,15,1,0.03367447537918711,0.7808286275228726,347,0
431,7,1,0.6571504854149675,0.4153171174049468,151,0
296,10,0,0.09294975442910047,0.859180583211732,469,0
306,22,0,0.0014185990353164923,0.18548881606587297,518,0
168,10,0,0.5033646031905414,0.4937837587065901,72,0
24,23,0,0.20789526893534105,0.3446093824138481,415,0
356,12,1,0.6055664850566161,0.49928634072374,90,0
77,9,0,0.677626760231099,0.49739408582616285,349,0
199,1,0,0.39754917631152176,0.18694926139637835,164,0
91,12,0,0.7681411229318597,0.5413589269524323,222,0
490,0,0,0.07743096337086397,0.05540839835268474,18,0
418,10,0,0.06717534998951247,0.5693322982153436,578,0
335,21,0,0.6698789383969455,0.8246542387984577,453,1
290,4,0,0.007723224257110695,0.3042965499946554,287,0
7,14,1,0.15367097685012998,0.7030614865570779,316,0
90,21,1,0.49704257736792823,0.7084092265211094,556,1
447,3,1,0.8779084712873406,0.3914827570853574,69,0
291,18,1,0.9512610510524104,0.7291819104274954,351,1
57,16,0,0.38049826122002517,0.4023919688461497,441,0
450,2,0,0.028207356149427265,0.5488224330338982,459,0
63,0,0,0.046368564773000887,0.5157600758261697,56,0
104,19,0,0.8686733843163797,0.9958931595966473,171,1
226,10,1,0.5647083100325887,0.920357747139626,26,0
492,2,1,0.7388505586525062,0.9168941269714348,12,0
271,21,1,0.34537187751120935,0.693851437232189,477,0
168,12,0,0.3103363608598164,0.7877657931389349,213,0
492,12,0,0.3645859409204919,0.6233701281965678,561,0
14,9,1,0.28484903991263055,0.5584046322554149,451,0
349,8,1,0.29599588012461564,0.6241943502488408,465,0
177,20,0,0.949886900725277,0.05901263895471409,149,0
303,3,1,0.6042677465880321,0.944051221719705,416,0
494,18,0,0.2404496066881172,0.7327502704177464,248,0
67,6,1,0.16643987957170736,0.15332041597741397,285,0
485,10,1,0.9359498951018766,0.9740388786565508,361,1
159,19,0,0.1674710317537107,0.2686740949174392,412,0
273,3,0,0.24202196189786118,0.09869219996018908,324,0
480,17,1,0.8242518692893912,0.5398658540312403,501,0
341,8,0,0.7284666402615345,0.24530104581351242,137,0
176,12,0,0.5234292168579872,0.283136091285876,136,0
333,14,0,0.10431519958955637,0.7551040485037179,238,0
80,7,1,0.03397649696985694,0.6904332374823341,550,0
261,4,1,0.8546612447965718,0.6066274130051388,469,0
220,19,0,0.8493235032456483,0.39400246334580846,195,0
116,13,1,0.34307091665171374,0.8659384745636313,168,0
248,21,0,0.1949656102899685,0.12246218845352497,532,0
182,14,0,0.33131433457312487,0.2787542375799339,167,0
325,9,1,0.2378992106869915,0.01810540918309511,464,0
309,4,0,0.42984151112067315,0.4578885029184159,524,0
228,11,0,0.008753551078635846,0.415283996205294,588,0
252,22,1,0.1795354465246224,0.17557227330380853,234,0
234,14,0,0.20013727162279937,0.9690857079306543,266,0
146,3,1,0.37777846589392594,0.5140897421681173,319,0
349,20,0,0.5791933555737636,0.43896182051489885,111,0
303,7,0,0.2170562676389035,0.5849883215633443,219,0
306,15,1,0.014007389306362361,0.43432682385569166,57,0
132,7,0,0.3558416694328008,0.5962055608434786,258,0
496,5,1,0.836543866114471,0.7243393136603723,491,1
493,19,0,0.20836011701696167,0.28767067514754907,91,0
120,11,1,0.754854906001681,0.8306373763971114,534,0
384,10,1,0.42002858082931593,0.8577443196401997,550,0
475,20,0,0.6674637756408942,0.2195850562357573,544,0
56,1,1,0.15374603966007805,0.5529133970581666,126,0
467,18,1,0.6699067555588746,0.12655058081803228,270,0
272,19,0,0.32040496242651806,0.850006505591043,209,0
156,18,1,0.46012754196671324,0.7237944123905087,97,0
111,7,0,0.4730632028791424,0.3340266527147969,187,0
462,14,0,0.09187692245620693,0.14653573611671578,315,0
257,18,1,0.79701798531391,0.582742603012306,210,0
474,18,1,0.8813739634312048,0.5773790609093784,347,0
79,14,0,0.17557213469713384,0.8590410830755728,208,0
68,6,0,0.910405649894806,0.6011988067408613,575,0
417,20,1,0.22435194891791288,0.013796538293426863,119,0
239,4,0,0.08193031289627006,0.1502923621809641,309,0
195,14,1,0.4486109010862521,0.2930917507900562,21,0
40,15,1,0.8659812804476501,0.9048105852326355,207,1
396,5,1,0.7875846776650812,0.0034570568786457256,487,0
220,9,0,0.49788430357684255,0.2818906878689238,309,0
194,12,1,0.668696667950455,0.9821703053190795,233,0
466,7,0,0.5453783164563211,0.5391265677002819,321,0
317,4,1,0.3696543919220091,0.4052161766918184,568,0
56,13,0,0.3801570963677492,0.6489405469244105,298,0
287,16,0,0.022585918814698625,0.865063420412038,499,0
68,8,1,0.9622750060062754,0.47310086484064207,220,0
110,15,0,0.6174078074686528,0.18588570601063603,51,0
9,1,0,0.1836936409136567,0.9513618557802619,513,1
115,8,0,0.25906632076013625,0.28544153755830637,198,0
499,4,0,0.9436027271856178,0.4789105459712001,151,0
357,3,1,0.47192228973198647,0.18346340949446638,124,0
217,17,0,0.2735502124252145,0.48693060041234537,174,0
128,17,1,0.10377598661848897,0.0503308560229091,173,0
90,19,0,0.46601807574941456,0.24040942552225986,322,0
443,22,1,0.8544028413887647,0.4449697834276055,336,0
343,19,1,0.8350775500640164,0.42196781156869656,466,0
342,20,0,0.20876743333590264,0.5375312588141258,67,0
49,11,0,0.29708644828342134,0.2272856219061865,479,0
286,8,0,0.18919348244207845,0.36559359890919696,35,0
272,9,0,0.8101749698556772,0.9166101396859415,569,1
67,20,1,0.3089334126714932,0.9067783164298312,59,0
196,19,1,0.49200014086797794,0.8624804690292169,518,0
91,12,1,0.24903593923637524,0.3244744880792996,287,0
421,5,1,0.5178200175180159,0.867508607707952,286,0
157,4,0,0.8358633695185507,0.5381360829212211,206,0
308,22,0,0.9978236418420904,0.7148384775223486,288,1
322,17,0,0.635749039862166,0.19782537993168292,471,0
499,2,0,0.8467975882398955,0.9367388995859445,491,1
73,0,0,0.6244312461894262,0.03583753144404345,432,0
22,9,0,0.016608041553797248,0.9542812648158239,354,1
191,21,1,0.3850584114371123,0.798948199785841,581,0
199,14,1,0.3513601403302934,0.16982192470461088,466,0
45,14,1,0.23873557140264823,0.4087348916534075,424,0
144,17,1,0.4282398750237434,0.9316791075036891,379,0
78,5,1,0.6653094343680873,0.4069878240072379,489,0
379,4,0,0.27355776901633566,0.23754763794605427,331,0
368,3,1,0.18303501605902306,0.46996988499372794,561,0
398,9,1,0.5841793465056393,0.6482876055640525,52,0
210,10,0,0.3671611431639038,0.6842468833917316,413,0
282,13,0,0.1376535622288796,0.4990405496930522,144,0
149,6,0,0.8162507000416227,0.30105605188289974,177,0
41,22,1,0.37046802395118483,0.08735665841689755,113,0
455,22,0,0.3798208032563031,0.5992274383099038,464,0
115,19,1,0.9092288359952483,0.8622096626318623,424,1
212,16,1,0.21913045580835278,0.9733497979831253,554,0
109,23,1,0.0555754492931102,0.9934518182329024,412,0
325,18,0,0.8270125890819052,0.9607073238024435,543,1
178,15,1,0.3200979593999814,0.9573870905079118,151,0
454,14,0,0.1540233845305945,0.42498845221765524,187,0
327,9,1,0.9334020183894411,0.16624446937570814,20,0
185,20,0,0.8539390585820422,0.7751012826096566,73,1
426,8,0,0.9814706893112408,0.22169766967927673,51,0
126,20,0,0.4545236965597176,0.3006769131931726,562,0
179,21,0,0.11381362408699558,0.47299662850845414,307,0
22,8,0,0.9316480550830265,0.4312555746975859,371,0
475,0,1,0.7136828577363552,0.4822470621092356,506,0
176,16,1,0.48839287433857703,0.07290167219451371,448,0
499,3,1,0.7286162427054478,0.7274130208636177,201,0
371,14,1,0.1264409422640902,0.8380179321577589,224,0
267,11,1,0.0438954130770256,0.07658502998166627,121,0
367,5,1,0.8697423404704231,0.05629868384806136,213,0
248,2,0,0.626069177085036,0.8827161982114647,269,0
50,23,0,0.9596340955718702,0.45440367075504995,293,0
481,11,1,0.8675148720049128,0.5420679277260224,349,0
324,2,1,0.7743641612210848,0.2553351652772542,49,0
2,15,0,0.18243424170142475,0.31326169942366666,249,0
238,16,0,0.7048610445679961,0.1326938355878725,440,0
110,7,1,0.13195066582101256,0.15275339756430917,401,0
238,5,1,0.9514497688492074,0.3124039591819626,244,0
227,8,0,0.7489820506888974,0.28830590128897726,77,0
259,1,0,0.5172067936285121,0.5288028474125144,106,0
154,7,1,0.024419186478237487,0.45431059515330185,463,0
221,11,1,0.569014558769847,0.8881373484825773,356,0
177,12,0,0.5545328633285128,0.6300137244431809,208,0
76,15,1,0.05616130047999934,0.5313928460928333,30,0
449,4,0,0.9152328757416778,0.7236698542747665,110,1
42,9,1,0.179993188440978,0.4114131013869452,438,0
477,20,1,0.545022651983686,0.33006845316643296,258,0
483,11,1,0.507270668840844,0.3354106913845485,56,0
473,16,0,0.307942128773373,0.49062760065120725,379,0
277,11,0,0.6886916032614107,0.6598307254383501,101,0
242,20,0,0.6921116439689361,0.6694496176895547,196,0
42,12,0,0.8894332127792193,0.7958064111645717,534,1
95,7,0,0.4779133663043721,0.30677048319066147,69,0
209,19,1,0.06903715896989349,0.09809629078935655,509,0
58,4,1,0.26003236844726096,0.5744398076979043,28,0
185,0,0,0.1643320054318429,0.9184960786357806,340,0
303,16,0,0.44826579825453783,0.14333409616364612,235,0
296,16,1,0.31185025410914924,0.5231040277077681,312,0
311,22,0,0.7243499895409691,0.13463348184530566,155,0
79,23,0,0.19207019741624065,0.007138623116992426,259,0
292,15,1,0.1826730519706643,0.053223785579967875,314,0
342,5,0,0.6402680779043878,0.6468179311073682,55,0
171,21,0,0.7751312466760496,0.41745422497228635,26,0
228,17,1,0.9224541680427022,0.3706705430484911,482,0
43,19,0,0.6593654274214356,0.19221804682822308,426,0
43,9,0,0.6121234302960576,0.5595539740215344,248,0
103,7,0,0.05176896711501444,0.289289554331539,428,0
191,19,0,0.6041773243209723,0.4296732209440115,460,0
120,0,1,0.9963745078354342,0.2250010853377451,326,0
445,19,0,0.8561813689939447,0.21410171023423108,269,0
24,23,0,0.6211172188895422,0.8414296252028657,281,1
423,13,0,0.2534692390986545,0.4567966332804133,586,0
412,3,1,0.8680933076676417,0.15496221519779185,65,0
33,14,1,0.3664839926827491,0.36785637159094586,206,0
345,13,0,0.6473536247064501,0.3678202261786341,361,0
242,12,1,0.4771048544196036,0.6222873816726736,158,0
168,11,1,0.6996903860888902,0.01634168552736248,266,0
431,9,0,0.5043828410501554,0.5111790781838369,493,0
415,22,0,0.06460705403707345,0.6207214874220229,256,0
142,6,0,0.0664748617191383,0.32250791201594753,59,0
492,18,1,0.48030814378949105,0.7215721794975173,154,0
476,19,0,0.8112755167922268,0.055195701620309734,69,0
199,5,0,0.2823110869752111,0.8088296589184117,560,0
2,10,0,0.9337619286612393,0.6492958195684565,517,0
175,19,0,0.3818484028530017,0.25715781197555476,309,0
45,14,1,0.11744029780348697,0.6721336751347337,433,0
2,3,0,0.4846322309058123,0.6149060611548166,110,0
318,12,1,0.7328533297845828,0.5921983353971201,489,0
8,7,0,0.48393338228637117,0.5027402578641774,593,0
309,21,1,0.18588997183241163,0.5856440404967639,387,0
190,21,0,0.037843022360738665,0.5563759927227484,391,0
433,7,0,0.24179073902856285,0.25379574977981856,457,0
0,1,0,0.29558583387329274,0.7845022785684455,39,1
111,12,0,0.6729269108481174,0.08419751510965856,559,0
6,0,1,0.8302435495017422,0.5821616844877047,90,0
239,12,1,0.3828560728354705,0.9444380749955731,531,0
398,4,1,0.36033173709454625,0.7493787276123682,109,0
300,8,0,0.3611218448325446,0.613121739273124,417,0
101,13,0,0.20301449461316634,0.2020197021903417,160,0
485,20,1,0.026358042726643216,0.8681188318700587,479,0
309,12,1,0.48954881562652663,0.9146615569153221,379,0
380,3,0,0.7683857056565866,0.5212739108662005,225,0
471,0,1,0.2741060687985807,0.9702674820536825,59,0
458,4,1,0.3154791786323099,0.6561270941467071,441,0
139,20,1,0.7391735079291358,0.7683128682209664,591,0
166,1,0,0.12287808470820294,0.6705125443594125,87,0
361,6,1,0.5074471694060514,0.9727415813413005,12,0
126,3,1,0.577278558424911,0.3446444445433767,373,0
208,13,0,0.38501672157970024,0.4408498024492221,90,0
271,7,0,0.9297071398518123,0.23742390376421152,517,0
301,15,0,0.3827688087155878,0.26299524809962505,335,0
431,6,0,0.8658733383586767,0.15155428986457875,435,0
172,13,0,0.3169274234915572,0.5146339629395125,20,0
393,9,1,0.8657940064974322,0.7267331479644162,405,1
20,12,1,0.29586661697493555,0.70649587855956,489,0
369,4,1,0.3290247987713737,0.5726355624564788,34,0
238,20,0,0.015354411554262315,0.2718361261629584,179,0
442,6,1,0.9841333524367027,0.1434209347375941,189,0
372,22,1,0.22847588386997986,0.4784550031366458,506,0
423,10,1,0.40005517621542963,0.11136752045549181,238,0
118,3,1,0.09385326257509563,0.627644716996095,343,0
327,1,0,0.38246320284220514,0.9192125957118737,591,0
198,20,1,0.40906730526326296,0.9565759189797501,412,0
347,23,1,0.8370121128845774,0.059638331776015074,70,0
301,19,0,0.6328772192435991,0.816283745546085,249,0
382,23,0,0.7370930273936357,0.995948127686076,324,1
453,8,1,0.31200075797442506,0.7650304094736776,139,0
232,2,0,0.13989022086387914,0.463255910743413,236,0
144,8,1,0.275958903884032,0.6281505676900331,80,0
393,4,0,0.14702818992620337,0.9896235724091224,316,0
211,0,0,0.3939766315545957,0.4835677676085621,175,0
449,18,1,0.34586696866126043,0.41476694364596645,225,0
333,10,1,0.23042888317445398,0.625579441210421,242,0
66,4,0,0.1265011592180011,0.9872768628876486,9,0
169,18,0,0.3511204212361979,0.5588239448891237,134,0
136,5,1,0.19628355060217628,0.23818368351051067,248,0
471,13,1,0.16861053848487817,0.8602711039638924,367,0
238,6,0,0.23400725590972593,0.43279301968491457,567,0
457,2,0,0.6689242332948488,0.5574017648519591,405,0
45,21,1,0.6676183405113393,0.232387825960787,31,0
215,5,1,0.6539340502055532,0.020950332936326088,393,0
267,15,1,0.09767301217971203,0.03057566395347866,586,0
267,3,0,0.018756698734221255,0.35045359137972887,501,0
31,9,1,0.1010230078534281,0.7573306430217979,299,0
300,0,0,0.40018039322762966,0.824489044746844,514,0
466,9,1,0.7151409129635297,0.7410059448137322,445,0
179,19,1,0.05792392818334291,0.16340963831653754,136,0
191,15,1,0.4012630401943297,0.1895580563034086,115,0
372,23,0,0.6767653309260393,0.3689915425962883,138,0
474,11,0,0.36246112940435105,0.8501503033836512,159,0
306,13,1,0.9946850867575836,0.06991234238272515,271,0
457,7,1,0.14652988366900366,0.039551641449488306,291,0
76,2,0,0.08736774320816909,0.2520827846047351,503,0
351,0,1,0.9374127587211355,0.5826944578006692,59,0
404,15,0,0.7942910079848173,0.7914942021588616,532,0
407,23,1,0.3668475304056742,0.3498013372507587,124,0
195,5,1,0.4183028912883344,0.2730702300849326,461,0
49,0,1,0.031043555139900314,0.13815775662879204,190,0
123,15,1,0.24336093406461579,0.08720823593837557,350,0
30,11,0,0.38400335784593376,0.09635285596221033,278,0
305,18,0,0.8066555455326758,0.4519335365887389,308,0
446,3,1,0.6500065951298218,0.5092455861692399,301,0
463,19,1,0.7807497782731573,0.5719338163800307,474,0
30,5,1,0.706920088276988,0.02541230140295614,36,0
176,17,1,0.4632616503045106,0.9242698113585546,268,0
303,13,1,0.26002794787158634,0.893847155041993,19,0
157,3,0,0.9200296974153662,0.5638881948127142,69,0
407,18,0,0.6246097802185179,0.226480254123421,245,0
39,23,0,0.5312218558755233,0.05322437765347132,389,0
303,6,1,0.1236094147890493,0.9488836122250449,432,0
151,1,0,0.21091876269770837,0.1477822760264832,135,0
399,20,1,0.6958908233226623,0.6693907537657504,487,0
298,1,0,0.8394371093526187,0.457412864832869,90,0
6,18,0,0.059877479963896474,0.3461838148618852,296,0
5,16,1,0.7313552777358897,0.9766080202074695,66,1
436,21,1,0.680607696552524,0.10946536121861827,258,0
293,19,1,0.08301133752462697,0.1062324790432736,78,0
48,0,1,0.9461097162813615,0.3889100077581411,245,0
293,20,1,0.3935399610429423,0.8188997298487921,217,0
253,7,0,0.2791679617928352,0.2139176329357012,82,0
171,6,0,0.4219629858138967,0.3956519645519142,216,0
408,21,0,0.8314901209569284,0.9821145604620971,217,1
44,2,1,0.9387757045084119,0.8488768013798974,446,1
202,21,1,0.5022687894117014,0.7554408066753013,173,1
408,5,1,0.48978677295108053,0.7487060252365286,302,0
288,12,0,0.023430944147986188,0.790857023048685,102,0
43,16,1,0.34964694160356735,0.42828150005750765,266,0
480,2,0,0.33424921796192675,0.5468627514997825,221,0
458,15,0,0.8976136609981784,0.5368762871789717,176,0
91,5,1,0.7967738296843723,0.322591190172019,191,0
41,16,0,0.40689728070350806,0.47700442403591103,204,0
357,13,1,0.4310977588763282,0.6823711937563987,64,0
156,6,1,0.5764986200282904,0.84704425985344,510,0
362,15,1,0.491622687580216,0.9795044381536562,596,0
5,3,0,0.17079863057560385,0.2273598132957646,460,0
77,20,0,0.16079063450510178,0.5335282627353505,516,0
262,5,0,0.6210075590994485,0.6881782796992606,92,0
89,5,1,0.5125979772551246,0.889191798959455,89,0
447,19,0,0.37545625191348897,0.6206017138885863,348,0
301,14,0,0.8487510142385402,0.29133897459140756,24,0
368,2,0,0.09910662673067228,0.8279116507566914,585,0
74,7,1,0.9977593494429325,0.7726180621001025,134,1
391,20,0,0.6142173257445503,0.4897536986988995,417,0
55,23,1,0.24125822381519058,0.9298921655384903,88,1
103,5,1,0.9871381441053902,0.5383914886349321,415,0
194,3,1,0.924974025657322,0.5735901031817434,36,0
294,12,1,0.6142170904228916,0.9615989058145304,354,0
